,Location_type,zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,wh_owner_type,flood_impacted,electric_supply,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m
444,1,3,6,3,2,1,0,0,2009.0,13,0,0,3
445,1,3,0,0,4,1,0,1,2009.0,32,0,0,3
446,1,3,1,2,4,0,0,0,2009.0,5,0,2,3
447,1,2,5,0,2,0,0,1,2000.0,36,1,1,4
448,1,1,8,2,3,1,0,1,2009.0,4,0,3,3
449,1,1,3,0,4,1,0,1,2014.0,17,0,0,1
450,1,1,8,2,3,1,0,1,2009.0,26,0,4,3
451,1,3,6,0,2,1,0,1,2017.0,17,0,0,1
452,1,1,7,1,2,0,0,1,2022.0,4,1,4,3
453,1,1,2,0,2,0,0,1,2009.0,0,0,4,0
454,1,3,3,2,2,0,0,0,2010.0,18,0,2,2
455,1,1,4,0,5,0,0,0,2009.0,7,0,4,3
456,1,1,6,1,4,1,0,1,2011.0,20,0,4,2
457,1,1,4,0,3,1,0,0,2016.0,10,1,1,4
458,1,2,3,2,3,0,0,0,2009.0,4,1,4,3
459,1,1,4,0,4,0,0,1,2016.0,20,1,2,1
460,1,1,5,1,5,1,0,0,2010.0,19,0,2,3
461,1,2,6,0,4,0,1,1,2020.0,6,0,0,2
462,1,2,4,0,3,1,0,1,2000.0,25,0,0,6
463,1,3,0,0,3,0,0,0,2009.0,30,0,0,2
464,1,1,0,0,3,0,0,1,2009.0,19,0,1,6
465,1,3,0,0,5,0,0,1,2009.0,19,0,3,3
466,1,1,2,2,4,1,0,1,2009.0,27,0,1,6
467,1,3,3,0,3,1,0,1,1996.0,29,0,0,5
468,1,2,8,0,2,0,0,0,2001.0,31,0,3,4
469,1,1,2,0,3,0,0,1,2009.0,20,1,2,5
470,1,3,5,0,1,0,0,1,2021.0,4,1,4,3
471,1,1,5,1,3,0,1,1,2000.0,19,0,2,3
472,1,0,2,0,7,1,0,1,2009.0,25,0,3,5
473,1,3,6,0,3,1,0,0,2020.0,6,1,4,1
474,1,1,2,0,2,1,0,1,2009.0,28,1,4,5
475,1,2,6,0,2,1,0,1,2022.0,0,0,4,0
476,1,1,0,0,4,1,0,1,2009.0,28,0,0,2
477,1,1,3,0,2,1,1,1,2021.0,5,0,4,3
478,1,1,1,0,2,0,0,1,2009.0,22,0,2,5
479,1,1,4,0,3,1,0,1,2012.0,17,1,1,3
480,1,2,5,1,2,1,0,1,2009.0,4,0,0,3
481,1,2,0,2,3,1,0,1,2009.0,21,0,1,5
482,1,3,3,0,3,1,0,0,2012.0,18,1,1,2
483,0,2,1,2,2,0,0,0,2009.0,33,0,1,3
484,1,3,1,1,6,1,0,1,2009.0,18,0,2,6
485,1,1,0,0,2,0,0,0,2009.0,17,0,1,3
486,1,0,1,3,8,0,0,0,2009.0,27,0,4,2
487,1,3,4,0,4,0,0,1,2016.0,9,0,4,3
488,1,2,2,0,2,1,0,0,2009.0,19,0,4,2
489,1,3,7,0,3,0,0,1,2004.0,31,0,0,3
490,1,2,6,3,2,0,0,0,2009.0,15,0,0,5
491,1,2,5,0,5,1,0,0,2003.0,24,1,1,5
492,1,1,3,1,2,1,0,1,2004.0,29,0,0,5
493,1,2,5,0,2,0,0,1,2014.0,11,1,4,3
494,0,1,1,0,2,1,0,1,2009.0,37,0,3,4
495,1,2,6,2,2,1,0,1,2009.0,10,1,1,3
496,1,3,4,0,5,1,0,1,2019.0,5,0,3,1
497,1,3,1,2,4,1,0,1,2009.0,4,0,2,2
498,1,3,1,0,3,1,0,0,2009.0,24,0,1,5
499,0,1,2,3,3,0,0,0,2009.0,20,0,4,4
500,1,2,4,0,2,1,1,1,2022.0,4,1,4,1
501,1,3,5,1,5,1,0,0,2018.0,9,0,3,5
502,1,1,5,0,3,0,0,1,2013.0,15,1,3,3
503,1,3,4,1,2,1,1,1,2000.0,32,0,3,2
504,1,1,4,0,3,0,1,1,2009.0,20,1,1,2
505,1,3,5,0,4,0,0,1,2021.0,8,1,4,1
506,1,3,8,0,4,1,1,1,2019.0,5,0,4,3
507,1,1,7,3,2,0,0,0,2009.0,20,1,0,5
508,1,1,3,0,3,0,0,0,2014.0,14,0,3,2
509,1,1,0,0,5,0,0,0,2009.0,22,0,4,4
510,1,1,1,0,3,0,0,0,2009.0,5,0,3,1
511,1,3,7,0,7,1,0,0,2021.0,0,1,4,0
512,1,1,7,1,4,1,1,1,2018.0,12,1,1,2
513,1,1,0,1,2,0,0,0,2009.0,27,0,4,4
514,1,1,7,0,5,1,0,1,2008.0,22,1,1,5
515,1,1,6,1,2,0,0,0,2009.0,6,1,3,4
516,1,3,4,0,2,1,0,1,2001.0,17,1,0,3
517,1,2,1,2,3,0,0,0,2009.0,21,0,0,4
518,1,1,5,1,3,1,0,0,2007.0,30,1,1,5
519,1,3,3,0,3,0,0,1,2000.0,24,1,0,4
520,1,1,3,0,3,0,0,0,1998.0,15,1,1,5
521,1,2,6,1,2,1,0,1,2009.0,21,0,0,4
522,1,1,5,0,2,0,0,1,2005.0,24,0,2,5
523,1,1,3,0,3,0,0,1,2001.0,25,1,1,5
524,1,1,3,2,2,1,0,1,2014.0,12,0,4,2
525,0,3,8,0,6,1,1,1,2006.0,19,0,2,5
526,1,1,6,0,2,0,0,0,2016.0,11,0,2,5
527,1,1,5,0,2,1,0,1,2015.0,7,1,3,3
528,1,2,0,1,2,1,0,0,2009.0,24,0,2,5
529,1,1,8,5,3,0,0,1,2009.0,17,0,4,4
530,1,2,6,2,2,0,0,0,2009.0,9,0,4,4
531,1,1,0,3,2,1,0,1,2009.0,4,0,0,6
532,1,3,3,3,4,1,0,1,2009.0,11,1,3,5
533,1,2,8,3,2,1,1,1,2009.0,4,1,4,2
534,1,2,2,2,2,1,0,1,2009.0,6,0,3,2
535,1,2,1,1,3,0,0,0,2009.0,11,0,1,3
536,1,3,8,0,4,1,0,1,1999.0,15,1,4,3
537,1,0,7,0,6,0,0,0,2004.0,23,0,3,4
538,1,1,6,0,2,0,0,0,2005.0,26,1,3,5
539,1,1,5,0,3,1,0,0,2020.0,6,1,3,3
540,1,1,8,2,3,1,0,1,2009.0,17,1,4,6
541,1,1,4,1,4,1,1,1,2001.0,33,0,0,4
542,1,2,2,0,2,1,0,0,2009.0,11,0,2,4
543,1,1,5,0,3,0,0,1,2018.0,9,0,3,1
544,1,3,8,0,3,1,0,1,2017.0,21,0,0,2
545,1,1,1,2,3,1,0,1,2009.0,18,0,4,3
546,1,1,8,5,4,1,0,0,2009.0,19,0,4,5
547,1,3,0,0,4,0,0,1,2009.0,6,0,2,3
548,1,2,3,0,1,1,0,0,2013.0,19,0,3,3
549,1,2,5,1,3,1,0,1,2011.0,24,1,0,4
550,1,1,3,3,3,0,0,0,2009.0,25,0,0,4
551,1,1,5,4,4,1,0,1,1999.0,24,0,2,4
552,1,1,8,0,2,1,0,1,2016.0,13,1,1,4
553,1,2,1,0,2,0,0,1,2009.0,11,0,4,2
554,1,1,2,0,4,1,0,1,2009.0,5,0,2,1
555,1,1,2,0,4,1,0,1,2009.0,4,0,4,1
556,1,1,3,3,3,0,0,0,2009.0,16,1,3,4
557,1,1,8,1,2,1,0,1,2009.0,25,1,1,3
558,1,2,2,1,2,0,0,0,2009.0,29,0,2,5
559,1,3,3,3,3,1,0,1,2006.0,14,1,0,3
560,1,2,1,1,4,0,0,1,2009.0,13,0,4,6
561,1,1,4,0,3,0,0,0,2000.0,27,0,2,5
562,1,3,8,0,2,0,0,1,2011.0,15,0,0,1
563,1,2,1,3,2,0,0,0,2009.0,12,1,0,4
564,1,1,1,0,3,0,0,1,2009.0,5,0,2,1
565,1,1,2,0,2,0,0,1,2009.0,9,0,0,1
566,1,2,2,2,3,1,0,1,2009.0,4,0,3,3
567,1,2,3,4,2,1,1,1,2009.0,9,0,4,2
568,1,3,6,0,4,1,0,1,2011.0,18,1,2,4
569,1,1,4,1,3,1,0,0,2013.0,13,1,1,3
570,1,3,8,0,3,0,0,1,2000.0,22,0,2,2
571,1,3,1,0,6,1,0,1,2009.0,5,0,4,1
572,1,1,1,0,3,0,0,1,2009.0,18,0,2,4
573,1,1,5,2,4,0,0,1,2014.0,11,0,4,6
574,1,3,6,4,4,0,0,1,1999.0,14,0,0,5
575,1,1,0,0,2,0,0,0,2009.0,31,0,4,4
576,1,1,5,0,3,1,0,1,1999.0,37,0,3,2
577,0,1,3,0,4,0,0,0,2008.0,18,1,1,5
578,1,1,0,2,3,1,0,1,2009.0,13,0,1,6
579,1,1,5,0,4,1,0,1,2018.0,10,0,3,2
580,1,3,8,0,6,0,0,1,2014.0,19,0,2,5
581,1,2,5,4,3,1,0,1,2009.0,15,0,2,5
582,1,1,6,0,3,1,0,1,2023.0,0,0,4,0
583,1,1,1,0,2,0,0,0,2009.0,22,0,3,6
584,1,3,1,0,4,1,0,1,2009.0,17,0,1,1
585,1,3,2,0,4,0,0,1,2009.0,33,0,4,4
586,1,2,4,0,4,1,0,1,2008.0,19,0,2,4
587,1,1,6,0,3,1,0,1,2005.0,23,0,0,2
588,1,3,5,5,5,0,0,1,2009.0,13,1,3,3
589,1,1,7,1,2,1,0,1,2011.0,18,0,2,6
590,1,3,6,3,3,0,0,0,2009.0,8,1,4,5
591,1,3,5,1,3,1,0,1,1999.0,27,0,0,6
592,1,2,6,0,3,0,0,0,2003.0,29,1,2,6
593,1,3,6,0,4,1,0,1,2000.0,25,1,1,5
594,1,1,2,3,2,0,0,0,2009.0,13,0,3,5
595,1,3,4,0,4,1,1,1,2009.0,13,0,4,3
596,1,3,5,0,2,1,0,0,2018.0,12,0,2,2
597,1,3,4,0,5,0,0,0,2019.0,9,0,2,4
598,1,1,8,0,3,1,0,1,1999.0,25,0,3,5
599,1,3,6,0,2,1,0,1,2000.0,34,0,4,3
600,1,1,2,1,3,0,0,1,2009.0,18,0,2,2
601,1,0,8,0,7,1,1,1,2014.0,14,0,0,4
602,1,3,1,0,4,1,0,1,2009.0,0,0,4,0
603,1,1,0,0,3,1,1,1,2009.0,24,0,3,6
604,1,2,0,0,3,1,0,0,2009.0,32,0,2,5
605,1,2,4,0,2,1,0,1,2005.0,16,0,2,5
606,0,3,0,2,7,1,0,1,2009.0,15,0,4,6
607,1,2,6,0,2,1,0,1,2014.0,13,0,2,1
608,1,0,5,0,6,1,0,0,2018.0,12,1,3,3
609,1,1,2,2,2,0,0,0,2009.0,5,0,4,3
610,1,1,5,0,3,0,0,1,2001.0,36,0,0,2
611,0,3,7,3,4,0,0,1,2009.0,15,0,2,4
612,1,1,4,0,2,0,0,1,2013.0,13,1,1,6
613,1,1,5,0,3,1,0,1,2003.0,31,0,0,5
614,1,3,4,1,3,0,0,0,1998.0,32,0,4,5
615,1,1,3,0,3,1,0,1,2017.0,6,1,1,2
616,1,1,2,2,4,0,0,1,2009.0,20,0,2,5
617,1,2,6,0,6,1,0,1,1998.0,17,0,0,4
618,1,3,7,1,8,0,0,1,2008.0,14,0,2,2
619,0,3,7,3,3,1,0,1,2009.0,10,1,1,3
620,1,3,0,0,5,1,0,0,2009.0,8,0,2,3
621,1,3,4,0,3,1,0,0,2012.0,14,0,2,1
622,1,3,5,0,4,1,0,1,2023.0,0,0,4,0
623,0,2,1,0,2,0,0,1,2009.0,39,0,0,4
624,1,1,3,0,3,1,0,1,2009.0,11,0,2,4
625,1,2,0,0,3,0,0,0,2009.0,22,0,3,3
626,1,2,5,0,2,0,0,0,2015.0,19,1,1,2
627,1,2,6,0,2,1,0,1,2023.0,0,0,4,0
628,1,1,8,1,4,0,0,1,2004.0,30,0,4,4
629,1,2,2,2,2,1,0,1,2009.0,14,1,0,5
630,1,2,3,0,3,1,0,0,2015.0,9,0,4,4
631,1,3,3,0,4,0,0,1,2008.0,21,0,0,3
632,1,1,4,0,4,0,1,1,2003.0,24,0,0,3
633,1,1,8,0,2,1,1,1,2001.0,24,1,1,6
634,1,1,6,0,3,1,0,1,2017.0,9,0,2,6
635,1,1,7,0,4,1,0,1,2009.0,9,0,2,6
636,1,2,2,0,2,1,0,1,2009.0,14,0,1,6
637,1,1,8,1,2,0,0,1,2009.0,14,1,1,2
638,1,3,7,2,9,0,1,1,2009.0,4,0,0,2
639,1,1,1,3,4,1,0,1,2009.0,22,1,1,3
640,1,1,5,0,4,1,0,1,1998.0,27,0,0,5
641,1,2,6,0,3,1,0,1,2023.0,0,0,4,0
642,0,3,3,0,2,0,0,0,2007.0,19,1,3,2
643,1,2,8,0,3,0,0,0,2009.0,17,0,2,2
644,1,2,7,4,4,1,0,0,2013.0,9,0,2,6
645,1,1,3,0,4,1,0,1,2013.0,19,0,4,6
646,1,1,7,0,2,0,0,0,2009.0,18,0,2,4
647,1,3,7,0,4,1,0,1,2012.0,14,0,3,2
648,1,2,7,1,2,0,0,0,2009.0,14,1,1,2
649,1,2,0,0,2,1,1,1,2009.0,5,0,4,2
650,1,1,6,0,2,1,0,0,2002.0,28,1,4,5
651,1,1,1,2,1,1,0,1,2009.0,22,0,4,4
652,0,1,7,0,2,0,1,1,2010.0,19,0,3,3
653,1,3,2,0,4,1,0,1,2009.0,15,0,4,3
654,1,1,1,0,3,1,0,0,2009.0,26,0,3,6
655,1,1,4,0,4,1,0,1,2021.0,8,0,2,2
656,0,3,1,0,4,1,0,1,2009.0,16,0,3,5
657,1,2,2,0,1,1,1,1,2009.0,4,1,2,2
658,1,1,3,1,3,1,0,0,2005.0,22,0,3,4
659,1,3,2,0,3,0,0,1,2009.0,0,0,4,0
660,1,1,4,4,2,1,0,1,2002.0,25,1,1,3
661,1,3,4,2,3,1,0,1,2009.0,22,0,4,5
662,1,2,0,0,2,1,0,1,2009.0,18,0,3,6
663,1,1,6,1,3,1,0,1,2005.0,25,0,4,2
664,1,2,2,0,3,1,0,1,2009.0,9,0,1,6
665,1,3,3,0,2,0,0,0,2012.0,17,0,0,5
666,1,1,8,1,3,0,0,0,2017.0,11,0,0,2
667,1,3,4,0,4,0,0,1,1997.0,31,0,3,4
668,1,1,6,1,2,0,0,0,2002.0,23,0,2,6
669,1,2,1,0,2,1,0,1,2009.0,8,0,2,2
670,1,3,6,2,5,1,0,1,2005.0,21,0,2,3
671,1,3,8,2,4,1,0,0,2009.0,12,0,4,3
672,1,1,4,0,2,1,0,1,2011.0,19,1,1,3
673,1,3,8,1,4,0,0,0,2019.0,6,0,3,1
674,1,1,2,0,1,0,0,0,2009.0,38,0,4,6
675,1,3,7,0,3,1,0,1,2002.0,33,0,4,6
676,1,3,3,0,5,0,0,1,2006.0,24,0,0,4
677,1,3,1,3,3,1,0,1,2009.0,13,0,0,5
678,1,1,4,2,3,0,0,0,2013.0,10,1,3,5
679,0,2,7,4,2,1,0,1,2010.0,20,1,2,6
680,1,3,4,1,4,0,0,0,2015.0,10,0,4,6
681,1,1,0,0,3,0,0,1,2009.0,31,0,3,3
682,1,1,8,0,4,0,0,0,2014.0,9,1,1,6
683,1,1,8,0,2,1,0,1,2002.0,30,1,1,2
684,1,3,4,0,3,0,0,0,2009.0,7,0,4,6
685,1,1,3,5,2,1,0,1,2009.0,27,1,3,4
686,1,1,3,0,3,1,0,1,1999.0,26,1,0,4
687,1,1,0,1,2,1,0,1,2009.0,6,0,2,3
688,1,1,6,4,4,1,0,1,2021.0,5,1,4,3
689,1,1,6,0,3,0,0,0,2009.0,14,0,4,5
690,1,1,4,0,3,1,0,1,2005.0,24,1,1,5
691,1,1,7,1,4,1,0,1,2009.0,26,1,3,3
692,1,1,4,0,2,0,0,0,2009.0,4,1,2,5
693,1,2,6,0,2,1,0,1,2013.0,18,1,0,3
694,1,2,8,0,2,0,0,1,2010.0,19,0,2,5
695,1,1,1,0,2,0,0,1,2009.0,20,0,3,4
696,0,1,4,0,2,0,0,0,2014.0,10,0,2,6
697,1,1,7,1,3,0,0,0,1998.0,24,0,4,3
698,1,2,3,3,1,1,0,0,2009.0,6,1,1,6
699,0,1,5,5,3,0,1,1,2009.0,7,1,2,3
700,1,3,7,0,2,1,0,1,2005.0,25,1,3,5
701,1,1,4,0,1,1,0,1,2017.0,11,1,1,3
702,1,2,8,1,2,0,0,1,2010.0,21,0,4,4
703,1,2,7,1,2,1,0,0,2003.0,34,1,3,5
704,1,1,1,0,2,0,0,1,2009.0,5,0,3,2
705,1,2,8,0,3,0,0,1,2020.0,11,0,3,1
706,1,2,6,0,2,1,0,1,2009.0,13,0,3,3
707,1,1,4,0,2,0,0,0,2011.0,16,0,4,4
708,1,3,7,2,4,0,0,1,2009.0,18,0,4,4
709,1,2,6,0,2,1,0,1,2009.0,19,1,0,2
710,1,1,5,0,4,1,0,1,2018.0,6,0,3,3
711,1,1,6,0,2,1,0,0,2014.0,19,1,3,5
712,1,0,5,1,4,0,0,1,2009.0,21,1,1,5
713,1,3,0,2,2,1,0,1,2009.0,24,0,4,6
714,1,1,4,2,2,1,0,0,2009.0,5,0,0,3
715,1,1,0,0,2,0,0,0,2009.0,20,0,0,3
716,1,1,4,0,2,0,0,1,2004.0,35,1,3,2
717,1,1,6,5,2,1,0,1,2009.0,14,0,3,4
718,1,3,4,0,3,1,0,0,2019.0,5,0,2,3
719,1,1,0,0,3,0,0,0,2009.0,36,0,0,6
720,1,1,4,1,4,1,0,0,2003.0,25,0,0,4
721,1,1,3,2,3,0,0,1,2009.0,6,1,1,6
722,1,0,3,2,5,1,0,1,2009.0,25,0,4,6
723,1,1,0,0,2,0,0,1,2009.0,16,0,4,4
724,1,3,8,0,5,1,1,0,2007.0,18,1,1,6
725,1,2,2,0,2,0,0,0,2009.0,15,0,3,6
726,1,3,7,1,4,1,0,1,1999.0,19,0,3,2
727,1,3,7,0,4,1,0,1,2017.0,5,0,3,5
728,1,2,6,0,4,1,0,1,1996.0,25,1,3,4
729,1,3,7,1,2,1,0,1,2001.0,38,1,1,2
730,1,2,4,1,2,0,0,0,2013.0,17,0,3,3
731,1,1,4,0,4,1,0,0,2014.0,17,0,3,3
732,1,3,4,0,3,0,0,0,2002.0,24,1,2,6
733,1,1,8,3,3,1,0,1,2017.0,5,1,3,6
734,1,3,3,0,2,1,0,0,2009.0,15,1,1,5
735,1,2,0,0,2,1,0,1,2009.0,0,0,4,0
736,1,3,7,0,3,1,0,1,2015.0,21,0,3,1
737,1,1,1,0,2,0,0,0,2009.0,16,0,4,6
738,1,3,5,2,5,0,0,1,2021.0,5,0,3,1
739,1,3,7,0,5,1,1,1,2009.0,15,1,1,3
740,1,3,1,0,6,1,0,1,2009.0,32,0,4,4
741,1,2,5,0,4,0,0,1,2015.0,14,0,4,5
742,1,1,0,0,2,0,0,1,2009.0,20,0,1,5
743,1,3,6,0,6,0,0,0,2002.0,35,1,4,3
744,1,3,7,3,3,0,0,1,2018.0,6,1,1,1
745,1,3,8,0,2,0,0,0,1999.0,24,1,1,3
746,1,1,1,0,2,1,0,1,2009.0,22,0,0,2
747,1,2,5,3,3,0,0,1,2009.0,16,0,4,4
748,1,3,1,1,5,1,0,0,2009.0,28,0,0,5
749,1,3,8,3,4,1,0,1,2017.0,5,0,2,3
750,1,2,6,0,2,0,0,1,2006.0,28,1,0,5
751,1,1,7,0,2,0,1,1,2020.0,4,0,4,3
752,0,1,0,0,3,1,0,1,2009.0,19,0,3,6
753,1,3,2,1,4,1,0,1,2009.0,13,0,0,4
754,1,1,5,0,4,1,0,1,2002.0,22,1,1,4
755,1,2,2,1,2,1,0,1,2009.0,9,0,0,3
756,1,1,0,1,4,1,0,1,2009.0,14,0,1,1
757,0,1,4,0,3,0,0,0,2011.0,16,1,4,1
758,1,3,1,0,4,0,0,1,2009.0,10,0,1,6
759,1,1,1,0,4,0,0,1,2009.0,5,0,2,1
760,1,1,7,1,4,1,0,0,2018.0,7,0,3,3
761,1,2,5,0,3,1,0,1,2000.0,33,1,4,3
762,1,1,5,0,4,0,0,0,2023.0,0,0,4,0
763,1,3,3,1,4,0,0,1,2018.0,13,0,0,2
764,1,2,5,3,2,0,0,1,2009.0,5,0,0,5
765,1,1,6,0,5,1,0,0,2009.0,20,0,3,4
766,1,1,7,2,3,1,0,1,2005.0,30,0,2,2
767,1,3,7,1,3,1,0,1,2017.0,10,0,2,6
768,1,3,0,0,4,0,0,1,2009.0,0,0,4,0
769,1,1,1,0,2,0,0,1,2009.0,13,0,2,4
770,1,2,0,1,2,1,0,1,2009.0,34,0,0,5
771,1,1,6,0,3,1,0,1,2017.0,5,1,1,5
772,1,1,8,1,4,0,0,0,2012.0,21,0,2,1
773,1,3,7,0,8,0,0,0,2005.0,22,0,3,5
774,1,1,1,1,4,1,0,0,2009.0,5,0,0,3
775,1,1,4,0,4,1,0,1,2009.0,7,1,0,2
776,1,1,6,2,3,0,0,0,2009.0,20,0,0,4
777,1,3,6,0,2,0,0,0,1997.0,29,0,2,3
778,1,3,7,0,2,0,0,1,2020.0,6,1,4,3
779,1,1,3,0,3,0,0,1,2009.0,0,0,4,0
780,1,3,5,0,4,0,0,0,2006.0,29,0,4,6
781,1,1,5,1,2,1,0,0,2019.0,4,1,3,3
782,1,1,7,1,2,1,0,0,2013.0,15,0,3,1
783,1,2,4,2,1,1,0,1,2019.0,5,1,4,4
784,1,1,1,0,2,1,1,1,2009.0,30,1,2,6
785,1,2,1,2,2,1,0,1,2009.0,21,0,4,5
786,1,3,2,1,3,1,1,1,2009.0,11,0,0,1
787,1,2,5,0,2,1,0,1,2009.0,12,0,0,4
788,1,2,1,0,2,1,0,1,2009.0,23,1,2,6
789,1,3,6,0,2,0,0,0,2009.0,19,1,1,6
790,1,2,1,0,4,0,0,1,2009.0,15,0,0,5
791,1,1,7,1,3,0,0,0,1998.0,34,0,3,5
792,1,1,4,3,2,1,0,1,2013.0,11,0,0,6
793,1,2,2,1,3,0,0,0,2009.0,12,0,4,4
794,1,2,5,0,2,1,1,0,1997.0,22,1,2,5
795,1,2,7,0,2,0,0,1,2017.0,13,0,0,2
796,1,1,7,0,2,1,0,1,1997.0,14,1,0,6
797,0,3,4,2,2,0,0,0,2009.0,5,0,2,2
798,1,0,1,0,4,1,0,0,2009.0,15,0,2,5
799,1,1,0,0,4,1,1,1,2009.0,30,0,0,2
800,1,3,5,0,3,1,0,0,2021.0,0,0,4,0
801,1,2,8,0,2,1,0,1,2004.0,29,1,4,6
802,1,3,6,0,2,0,0,1,2011.0,22,0,0,5
803,1,1,6,2,2,1,0,0,2014.0,13,0,2,3
804,1,3,7,0,5,1,0,1,1999.0,25,0,2,6
805,1,2,8,0,3,0,0,0,2015.0,14,0,4,4
806,1,1,3,0,3,0,0,0,2018.0,6,0,2,3
807,1,1,6,0,2,0,1,1,2015.0,14,1,3,5
808,1,3,1,2,2,1,0,1,2009.0,22,0,3,2
809,1,2,3,0,3,1,1,1,2016.0,9,0,0,2
810,1,3,5,1,4,0,0,0,2008.0,19,1,2,3
811,1,1,0,1,2,1,0,1,2009.0,35,0,1,3
812,1,1,6,0,2,1,0,1,1997.0,38,1,1,3
813,1,1,0,1,4,1,0,0,2009.0,22,0,0,6
814,1,1,8,0,4,1,0,1,2009.0,24,0,4,3
815,1,2,7,0,5,1,0,1,2021.0,5,1,4,1
816,1,1,3,0,2,0,0,1,2000.0,31,1,1,4
817,1,1,3,3,3,0,0,1,2009.0,13,1,1,2
818,1,1,8,3,4,1,0,1,2009.0,14,0,4,3
819,1,1,6,0,3,1,0,1,2009.0,4,0,0,4
820,1,3,7,1,4,1,0,1,2011.0,15,0,4,2
821,1,3,5,1,5,0,0,1,2009.0,15,1,1,5
822,0,3,4,1,2,0,0,1,2000.0,24,0,4,2
823,1,2,3,0,4,1,0,1,2003.0,16,0,4,4
824,1,2,7,0,2,0,0,0,2023.0,0,0,4,0
825,1,1,2,0,2,1,0,0,2009.0,23,0,0,4
826,1,3,3,2,4,1,0,1,2018.0,5,0,3,3
827,1,2,8,3,4,0,0,0,2009.0,24,0,3,3
828,1,2,4,0,3,0,0,0,2005.0,25,0,2,3
829,1,2,8,3,2,0,0,1,2009.0,7,1,3,1
830,1,2,4,1,2,0,0,1,2011.0,19,1,1,6
831,0,3,1,0,5,1,0,1,2009.0,27,0,2,4
832,1,1,3,0,3,0,0,1,1999.0,36,1,0,4
833,1,1,0,1,3,0,0,1,2009.0,10,0,0,1
834,1,2,2,1,4,1,0,1,2009.0,5,0,2,3
835,1,2,1,0,3,1,0,1,2009.0,4,0,0,3
836,1,2,1,5,3,0,0,1,2009.0,4,0,4,2
837,1,1,5,1,5,0,0,0,2007.0,32,0,4,5
838,1,1,4,0,3,0,0,0,2015.0,20,1,1,2
839,1,2,4,1,2,0,0,1,2006.0,30,1,0,3
840,1,3,0,1,3,1,1,1,2009.0,15,0,3,4
841,0,3,7,1,3,0,0,1,2006.0,21,1,1,4
842,1,3,8,0,4,1,0,1,2009.0,18,0,4,6
843,1,2,6,1,3,1,0,1,2020.0,6,0,3,1
844,1,3,1,0,5,1,0,1,2009.0,32,0,2,2
845,1,1,6,1,2,1,1,1,2001.0,15,0,4,4
846,1,2,0,2,2,1,0,1,2009.0,5,0,4,3
847,1,1,7,0,4,0,0,1,2000.0,37,1,1,2
848,1,3,3,0,5,0,1,1,2015.0,12,1,1,1
849,1,3,5,0,4,0,0,1,2013.0,14,1,1,3
850,1,3,7,0,2,0,0,1,2017.0,10,0,2,3
851,1,3,8,0,6,1,0,1,2020.0,4,0,3,3
852,1,2,0,2,2,1,0,1,2009.0,4,0,2,1
853,1,1,3,5,3,0,0,1,2009.0,11,0,0,6
854,0,1,2,0,2,1,1,1,2009.0,15,0,1,3
855,1,2,2,0,2,0,0,1,2009.0,18,0,0,4
856,1,2,5,0,2,0,1,0,2008.0,18,1,1,6
857,1,1,6,0,4,1,0,0,2000.0,30,0,2,4
858,1,3,1,0,4,1,1,1,2009.0,25,1,1,3
859,1,3,7,0,4,0,0,1,2009.0,13,1,1,5
860,0,1,7,1,3,0,0,0,2006.0,20,0,4,2
861,1,1,3,0,2,0,0,1,2017.0,5,0,2,1
862,1,1,0,0,4,1,0,1,2009.0,30,0,3,4
863,0,3,2,2,2,0,0,0,2009.0,33,0,2,6
864,1,1,7,0,2,0,0,1,2001.0,17,0,0,5
865,1,3,5,0,2,1,0,1,2018.0,13,0,2,2
866,1,1,6,1,4,0,0,0,2001.0,33,0,4,2
867,1,2,6,0,4,0,1,1,2003.0,24,0,2,5
868,1,1,3,0,4,0,0,1,2000.0,32,0,2,2
869,1,1,5,1,4,0,0,1,2009.0,22,0,0,4
870,1,1,2,0,2,0,0,1,2009.0,25,1,1,6
871,1,3,7,1,3,1,0,0,2018.0,8,0,2,1
872,1,3,6,0,3,1,0,1,2009.0,16,1,1,4
873,1,3,6,0,2,1,0,0,2011.0,19,1,4,1
874,1,3,6,0,3,0,0,0,2005.0,25,0,4,6
875,1,2,8,0,3,1,0,1,2007.0,23,1,1,6
876,1,2,7,0,1,1,0,1,2005.0,27,1,2,4
877,1,3,7,0,2,1,0,1,1998.0,22,0,0,4
878,1,3,2,1,4,1,0,0,2009.0,12,0,4,3
879,1,1,0,0,3,1,0,1,2009.0,16,0,2,6
880,1,2,1,3,2,1,0,1,2009.0,10,0,4,6
881,1,1,5,0,2,1,0,1,2021.0,0,0,4,0
882,1,1,7,0,3,0,0,0,2014.0,10,1,0,3
883,1,1,7,1,1,0,0,1,2001.0,39,1,1,5
884,1,2,6,1,2,1,0,1,2022.0,5,1,4,1
885,0,3,1,0,4,0,1,1,2009.0,18,0,4,3
886,1,1,8,0,3,0,1,1,2022.0,4,0,3,2
887,1,1,0,0,3,1,0,1,2009.0,24,0,3,5
888,1,3,6,0,3,1,0,1,2009.0,4,1,1,5
889,1,1,0,0,2,1,0,1,2009.0,18,0,2,2
890,1,1,8,0,2,1,0,1,2017.0,14,0,3,1
