Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_100197,EID_50197,Rural,Large,North,Zone 6,8,1,3,5606,Company Owned,68,0,0,1,214,25,,12,1,A,4,23,16066
WH_100198,EID_50198,Rural,Large,West,Zone 6,0,0,5,8052,Company Owned,22,0,0,1,101,21,,19,0,A,6,23,25126
WH_100199,EID_50199,Urban,Mid,North,Zone 3,6,1,4,4723,Rented,29,0,0,1,161,31,2014,10,1,B,4,19,12129
WH_100200,EID_50200,Rural,Mid,North,Zone 3,5,1,3,5428,Company Owned,30,0,0,1,70,38,,7,0,B+,4,27,8144
WH_100201,EID_50201,Rural,Mid,West,Zone 3,5,4,4,6060,Rented,66,0,0,1,141,39,2000,25,0,B,6,19,29116
WH_100202,EID_50202,Rural,Large,North,Zone 5,8,0,3,4796,Rented,30,0,0,1,86,33,2016,12,0,A,1,5,16130
WH_100203,EID_50203,Rural,Large,North,Zone 6,6,1,2,4485,Company Owned,23,0,0,1,157,29,2020,5,0,A,2,29,7113
WH_100204,EID_50204,Rural,Large,North,Zone 5,2,0,4,4513,Company Owned,53,0,0,0,170,27,,38,0,A+,2,24,51147
WH_100205,EID_50205,Rural,Large,North,Zone 6,5,0,3,5483,Company Owned,24,1,0,1,214,28,,17,1,C,4,29,22142
WH_100206,EID_50206,Rural,Small,South,Zone 6,5,0,2,6765,Company Owned,62,0,0,1,157,32,2018,11,0,A,2,2,15069
WH_100207,EID_50207,Rural,Mid,West,Zone 4,5,0,4,8506,Company Owned,62,0,0,0,152,36,1997,34,0,B+,4,11,43072
WH_100208,EID_50208,Rural,Mid,West,Zone 4,1,0,3,5042,Rented,53,0,0,1,84,24,,4,1,B+,3,11,5130
WH_100209,EID_50209,Rural,Large,North,Zone 5,0,0,3,5289,Rented,65,0,0,1,234,30,,24,0,B+,4,17,28146
WH_100210,EID_50210,Rural,Mid,West,Zone 4,1,1,6,3291,Rented,31,0,0,1,146,27,,18,0,C,3,11,23089
WH_100211,EID_50211,Rural,Large,West,Zone 5,8,0,4,3913,Rented,63,0,0,0,145,18,2020,4,0,B,3,14,4146
WH_100212,EID_50212,Rural,Mid,South,Zone 2,7,0,4,3846,Company Owned,31,0,0,1,96,30,2018,13,0,B+,3,32,17090
WH_100213,EID_50213,Rural,Small,West,Zone 6,5,4,4,4560,Company Owned,56,0,0,1,194,39,2022,5,1,B,1,9,7071
WH_100214,EID_50214,Rural,Large,North,Zone 6,3,1,2,4192,Rented,28,0,0,0,168,28,,21,0,C,4,28,27111
WH_100215,EID_50215,Rural,Small,West,Zone 6,5,3,4,5222,Rented,30,0,0,1,229,36,,4,1,C,3,9,5102
WH_100216,EID_50216,Rural,Large,West,Zone 5,7,0,2,4975,Rented,19,0,0,1,101,45,2019,6,0,A,2,10,7099
WH_100217,EID_50217,Rural,Small,West,Zone 1,4,0,3,5550,Rented,69,0,0,1,92,,2012,19,0,B,4,30,22128
WH_100218,EID_50218,Rural,Large,North,Zone 6,3,2,4,5719,Rented,51,0,0,1,270,40,1998,23,0,B+,3,28,26098
WH_100219,EID_50219,Rural,Large,North,Zone 5,4,0,2,5467,Rented,57,0,0,1,270,32,2005,24,1,A,4,17,31063
WH_100220,EID_50220,Rural,Large,West,Zone 6,7,0,3,5086,Company Owned,32,0,0,1,228,32,2005,28,0,C,2,6,37072
WH_100221,EID_50221,Rural,Large,North,Zone 6,5,0,2,5211,Company Owned,47,0,0,1,174,26,2014,13,0,B,4,6,16141
WH_100222,EID_50222,Rural,Large,North,Zone 5,7,0,4,5794,Rented,40,0,0,1,139,24,2021,0,0,NA,0,14,5076
WH_100223,EID_50223,Urban,Small,North,Zone 6,1,0,4,5371,Rented,66,0,0,0,259,25,,23,1,A+,4,13,32120
WH_100224,EID_50224,Urban,Large,North,Zone 6,1,1,4,5806,Company Owned,50,0,0,1,88,41,,20,0,B,6,28,24098
WH_100225,EID_50225,Urban,Mid,South,Zone 4,3,0,2,3638,Company Owned,46,0,0,1,264,26,1999,25,1,A+,6,26,35063
WH_100226,EID_50226,Urban,Small,South,Zone 6,2,0,2,2884,Company Owned,45,0,0,1,158,24,,29,0,C,5,9,39095
WH_100227,EID_50227,Rural,Small,West,Zone 6,5,0,4,5713,Company Owned,40,0,0,1,122,22,2018,6,0,B+,1,9,7073
WH_100228,EID_50228,Rural,Mid,West,Zone 4,5,2,3,4516,Company Owned,67,0,0,1,202,29,,14,0,B,6,11,17060
WH_100229,EID_50229,Rural,Large,West,Zone 5,2,5,7,4709,Company Owned,22,0,0,1,59,27,,4,0,C,2,25,5126
WH_100230,EID_50230,Rural,Small,North,Zone 6,7,5,4,4353,Rented,65,0,0,0,201,36,,17,0,B,5,13,20082
WH_100231,EID_50231,Urban,Mid,North,Zone 3,8,0,3,5744,Company Owned,37,0,0,1,62,26,2007,33,1,A+,6,27,47079
WH_100232,EID_50232,Rural,Mid,West,Zone 2,5,0,3,5410,Rented,18,0,0,1,169,23,1998,24,1,B+,5,12,28112
WH_100233,EID_50233,Rural,Mid,West,Zone 4,0,3,5,5158,Company Owned,55,0,0,1,78,30,,5,0,A+,4,11,6136
WH_100234,EID_50234,Rural,Large,West,Zone 5,8,2,4,4585,Rented,54,0,0,1,136,48,2005,17,1,A,6,25,22093
WH_100235,EID_50235,Rural,Mid,North,Zone 4,4,3,4,5964,Company Owned,68,0,0,1,71,29,,22,1,C,5,26,28150
WH_100236,EID_50236,Rural,Small,North,Zone 1,8,0,3,4217,Company Owned,26,0,0,1,255,34,1997,27,0,B+,6,16,34147
WH_100237,EID_50237,Rural,Mid,West,Zone 2,4,0,5,4701,Rented,15,0,0,0,210,26,2004,23,1,A,3,18,32114
WH_100238,EID_50238,Rural,Large,North,Zone 5,2,1,3,4011,Rented,32,0,0,1,71,29,,15,0,B,3,25,17065
WH_100239,EID_50239,Rural,Mid,South,Zone 2,0,1,2,5321,Company Owned,21,0,0,0,131,23,,28,0,A+,2,32,37147
WH_100240,EID_50240,Rural,Mid,West,Zone 4,4,0,7,4013,Rented,32,1,0,1,86,29,2019,7,0,B,1,26,8091
WH_100241,EID_50241,Rural,Large,West,Zone 6,5,3,3,3983,Rented,33,0,0,0,268,23,,15,0,A,4,23,18122
WH_100242,EID_50242,Rural,Small,South,Zone 6,5,0,4,5463,Company Owned,30,0,0,1,82,40,2002,30,0,B+,6,2,37074
WH_100243,EID_50243,Rural,Mid,West,Zone 3,7,4,4,4475,Company Owned,19,0,0,1,140,22,,14,0,C,4,19,18062
WH_100244,EID_50244,Rural,Large,North,Zone 6,6,0,3,5484,Company Owned,33,0,0,1,191,30,,4,0,A,3,23,5078
WH_100245,EID_50245,Rural,Mid,South,Zone 4,2,0,2,4176,Company Owned,43,0,0,1,190,31,,18,0,A+,3,26,22071
WH_100246,EID_50246,Rural,Mid,West,Zone 3,8,1,3,4146,Rented,49,0,0,0,84,19,,26,0,C,3,19,33082
WH_100247,EID_50247,Rural,Large,West,Zone 5,3,0,2,4553,Company Owned,30,0,0,1,186,35,2013,15,1,B+,4,14,18147
WH_100248,EID_50248,Rural,Large,West,Zone 5,8,0,4,4732,Rented,55,0,0,0,75,38,2013,20,1,A+,5,10,25093
WH_100249,EID_50249,Rural,Mid,South,Zone 4,4,0,3,5516,Rented,22,0,0,1,123,29,2020,8,1,A,3,20,11131
WH_100250,EID_50250,Rural,Mid,South,Zone 4,8,0,2,5337,Company Owned,42,0,0,0,193,17,2021,6,0,B+,1,26,7068
WH_100251,EID_50251,Rural,Mid,North,Zone 3,2,0,3,7822,Company Owned,35,0,0,0,76,50,,37,1,A+,5,27,49091
WH_100252,EID_50252,Rural,Small,North,Zone 6,0,2,3,5577,Rented,69,0,0,1,230,37,,28,0,B+,4,13,33100
WH_100253,EID_50253,Rural,Mid,West,Zone 2,1,0,4,4166,Rented,41,0,0,1,199,26,,9,0,B+,5,18,11068
WH_100254,EID_50254,Urban,Mid,North,Zone 2,2,0,4,3409,Company Owned,69,0,0,1,241,24,,34,0,B,3,22,43081
WH_100255,EID_50255,Rural,Mid,North,Zone 3,2,1,3,4718,Rented,57,0,0,0,208,22,,24,0,B+,5,19,29073
WH_100256,EID_50256,Rural,Small,West,Zone 6,5,0,3,4686,Company Owned,36,0,0,1,60,32,2014,14,0,B+,3,8,17095
WH_100257,EID_50257,Rural,Mid,West,Zone 4,1,0,4,5924,Rented,54,0,0,1,85,31,,34,0,A,4,26,46121
WH_100258,EID_50258,Rural,Large,South,Zone 5,0,0,2,4463,Company Owned,34,0,0,1,260,30,,7,0,C,1,25,9096
WH_100259,EID_50259,Urban,Large,West,Zone 6,5,2,3,3305,Rented,30,0,0,1,222,26,2015,12,0,B+,4,6,13085
WH_100260,EID_50260,Rural,Large,West,Zone 5,6,2,2,5499,Company Owned,24,0,0,0,61,28,,14,0,B,3,10,16066
WH_100261,EID_50261,Rural,Large,West,Zone 5,7,1,5,5016,Company Owned,52,0,0,1,100,36,,14,0,A,4,14,18079
WH_100262,EID_50262,Rural,Small,South,Zone 6,0,2,3,4673,Company Owned,26,0,0,0,257,36,,24,0,B,3,2,27104
WH_100263,EID_50263,Rural,Mid,West,Zone 4,7,0,2,4952,Company Owned,69,0,0,1,90,42,2016,13,0,A,4,11,18122
WH_100264,EID_50264,Rural,Large,North,Zone 6,1,0,2,3467,Company Owned,27,0,0,1,194,28,,0,0,NA,0,28,4115
WH_100265,EID_50265,Rural,Mid,West,Zone 3,5,0,3,7850,Company Owned,18,0,0,0,119,21,2013,18,0,B,6,27,20076
WH_100266,EID_50266,Rural,Large,North,Zone 6,4,0,4,4943,Rented,30,0,0,1,183,62,2021,0,0,NA,0,23,6123
WH_100267,EID_50267,Rural,Small,North,Zone 6,6,4,4,7505,Company Owned,42,0,0,1,234,40,,22,0,A,4,9,27105
WH_100268,EID_50268,Rural,Small,North,Zone 6,5,0,6,4435,Company Owned,69,0,0,1,224,29,1999,23,0,B+,3,13,27121
WH_100269,EID_50269,Rural,Mid,West,Zone 4,2,4,4,6478,Rented,64,0,0,0,98,15,,22,0,C,3,26,27109
WH_100270,EID_50270,Rural,Small,North,Zone 6,4,4,4,5204,Rented,68,0,1,1,222,31,2008,24,1,A+,4,15,32059
WH_100271,EID_50271,Rural,Small,West,Zone 6,1,0,4,3856,Rented,61,0,0,0,78,29,,5,0,B+,1,9,6151
WH_100272,EID_50272,Rural,Mid,West,Zone 4,2,0,2,4545,Rented,50,0,0,0,238,15,,13,0,B+,4,26,16089
WH_100273,EID_50273,Rural,Mid,South,Zone 3,0,5,2,3982,Company Owned,33,0,0,1,217,30,,15,0,A+,2,19,19079
WH_100274,EID_50274,Rural,Large,North,Zone 6,6,4,2,7501,Rented,30,0,0,1,177,28,,4,0,C,3,4,6087
WH_100275,EID_50275,Urban,Mid,North,Zone 4,3,2,2,5449,Company Owned,54,0,0,1,90,29,,18,1,A+,3,26,24097
WH_100276,EID_50276,Rural,Mid,West,Zone 4,6,0,3,4250,Rented,60,0,0,0,267,15,2016,11,1,B,3,11,15142
WH_100277,EID_50277,Rural,Large,North,Zone 6,7,0,4,4947,Company Owned,69,0,0,0,70,24,2006,26,0,A,2,29,35118
WH_100278,EID_50278,Rural,Mid,South,Zone 3,7,0,2,3970,Company Owned,22,1,0,1,156,40,,7,1,B,3,27,8126
WH_100279,EID_50279,Rural,Mid,West,Zone 4,0,0,4,3900,Company Owned,31,0,0,1,127,33,,24,0,B+,2,26,30073
WH_100280,EID_50280,Urban,Small,South,Zone 6,4,0,2,4968,Rented,67,0,0,0,107,21,,5,1,A+,4,2,7083
WH_100281,EID_50281,Rural,Mid,North,Zone 2,1,0,3,5308,Company Owned,56,1,0,1,99,46,,0,0,NA,0,18,4144
WH_100282,EID_50282,Rural,Large,West,Zone 6,2,1,2,5045,Company Owned,59,0,0,0,148,49,,15,0,B,5,23,18070
WH_100283,EID_50283,Rural,Mid,West,Zone 3,8,0,4,9581,Company Owned,23,0,0,1,218,28,,4,0,A,1,19,5059
WH_100284,EID_50284,Rural,Mid,West,Zone 4,1,0,4,3619,Company Owned,68,0,0,1,90,33,,14,0,B+,4,11,16108
WH_100285,EID_50285,Rural,Small,South,Zone 6,4,0,2,4435,Company Owned,24,0,0,0,61,,2010,18,0,B,4,9,23087
WH_100286,EID_50286,Rural,Large,West,Zone 6,2,0,3,3829,Rented,57,0,0,0,95,19,,19,0,A+,2,6,25078
WH_100287,EID_50287,Rural,Small,North,Zone 6,8,0,4,4166,Company Owned,58,0,0,1,57,28,2011,24,1,C,3,9,34126
WH_100288,EID_50288,Rural,Mid,West,Zone 2,5,0,3,7355,Company Owned,47,0,0,1,60,28,2005,25,0,B+,4,1,32123
WH_100289,EID_50289,Urban,Mid,North,Zone 2,3,0,2,4720,Company Owned,66,1,0,1,149,,2004,38,0,A,6,12,51140
WH_100290,EID_50290,Rural,Mid,North,Zone 4,2,0,4,4224,Rented,29,0,0,1,269,25,,25,0,B+,6,26,30091
WH_100291,EID_50291,Rural,Large,West,Zone 6,6,0,3,4690,Rented,63,0,0,1,106,29,2004,22,0,C,4,6,27108
WH_100292,EID_50292,Rural,Mid,North,Zone 4,8,3,2,3696,Company Owned,70,0,0,1,89,44,,19,0,B,6,26,22081
WH_100293,EID_50293,Rural,Mid,North,Zone 3,1,0,1,3545,Company Owned,17,0,0,1,223,28,,8,0,C,2,27,10083
WH_100294,EID_50294,Rural,Mid,West,Zone 3,0,0,4,4947,Company Owned,21,0,0,1,107,26,,19,0,A+,3,27,23070
WH_100295,EID_50295,Urban,Large,North,Zone 6,4,0,2,4042,Rented,51,0,0,0,193,18,1998,28,0,A,5,23,38114
WH_100296,EID_50296,Rural,Small,West,Zone 6,5,0,10,5025,Company Owned,24,0,0,1,160,21,2006,38,0,B,5,9,47145
WH_100297,EID_50297,Rural,Mid,South,Zone 2,1,1,2,5527,Rented,36,0,0,1,248,29,,18,0,B+,5,32,22118
WH_100298,EID_50298,Rural,Mid,North,Zone 2,0,0,2,4208,Company Owned,44,0,0,1,94,49,,7,0,B,1,1,8128
WH_100299,EID_50299,Rural,Mid,South,Zone 4,5,0,2,4119,Company Owned,43,0,0,1,254,45,2017,6,0,B+,2,26,7095
WH_100300,EID_50300,Rural,Large,South,Zone 6,4,1,2,4707,Company Owned,33,0,0,1,138,27,1999,25,0,A,3,29,32059
WH_100301,EID_50301,Rural,Mid,North,Zone 4,4,0,4,8304,Company Owned,17,0,0,0,103,28,2020,8,1,B+,1,26,10134
WH_100302,EID_50302,Rural,Large,West,Zone 6,5,1,4,5788,Company Owned,24,0,0,1,147,46,,13,0,B+,2,23,15104
WH_100303,EID_50303,Rural,Large,North,Zone 6,3,0,4,4418,Rented,18,0,0,0,195,19,,23,1,C,2,6,30135
WH_100304,EID_50304,Rural,Small,North,Zone 1,4,0,4,4523,Rented,25,0,0,0,156,20,2010,21,1,C,3,31,28086
WH_100305,EID_50305,Rural,Mid,South,Zone 4,4,0,2,4062,Company Owned,42,0,0,1,148,32,2018,5,1,A,2,20,7138
WH_100306,EID_50306,Rural,Small,North,Zone 6,5,3,4,4107,Rented,17,0,0,1,253,27,,17,1,C,4,13,22087
WH_100307,EID_50307,Rural,Small,North,Zone 1,3,0,2,5451,Company Owned,70,0,0,0,97,25,2007,23,0,C,5,31,30120
WH_100308,EID_50308,Rural,Mid,North,Zone 2,3,0,2,4502,Rented,54,0,0,0,236,30,2020,5,1,C,2,1,7067
WH_100309,EID_50309,Urban,Large,North,Zone 5,1,0,3,4744,Rented,20,0,0,1,115,39,,16,0,C,6,17,21131
WH_100310,EID_50310,Rural,Mid,North,Zone 4,7,0,2,4622,Rented,55,0,0,0,241,24,2010,15,1,B+,4,26,19066
WH_100311,EID_50311,Rural,Mid,South,Zone 4,4,0,2,4344,Company Owned,28,1,1,1,94,28,2011,19,1,A+,2,26,27091
WH_100312,EID_50312,Rural,Mid,West,Zone 4,8,5,4,4853,Company Owned,30,0,0,0,235,34,,16,0,A,2,26,20123
WH_100313,EID_50313,Rural,Mid,East,Zone 3,0,0,4,5299,Company Owned,17,0,0,1,270,27,,8,0,B+,3,27,9131
WH_100314,EID_50314,Rural,Mid,North,Zone 4,1,5,4,5086,Company Owned,35,0,0,1,126,22,,6,0,A,3,26,7132
WH_100315,EID_50315,Rural,Large,North,Zone 6,7,0,2,5396,Company Owned,46,0,0,0,118,32,2003,27,0,A,3,28,34120
WH_100316,EID_50316,Rural,Mid,North,Zone 3,7,0,3,5072,Company Owned,46,0,0,1,222,35,2014,16,1,A+,2,27,23095
WH_100317,EID_50317,Rural,Large,North,Zone 6,0,0,2,5265,Rented,43,0,0,0,205,34,,20,0,A,2,28,26065
WH_100318,EID_50318,Rural,Mid,North,Zone 3,0,0,5,4619,Rented,64,1,1,1,271,,,19,0,B+,1,27,22124
WH_100319,EID_50319,Rural,Small,West,Zone 6,2,2,3,5399,Company Owned,62,0,0,1,164,44,,23,1,A+,6,15,30102
WH_100320,EID_50320,Rural,Large,West,Zone 6,7,2,2,4773,Company Owned,44,0,0,1,230,43,,16,1,B+,2,6,19061
WH_100321,EID_50321,Rural,Small,South,Zone 1,7,1,2,5529,Rented,70,0,0,0,164,21,,13,0,B,3,21,15108
WH_100322,EID_50322,Rural,Small,West,Zone 1,2,2,3,4618,Company Owned,29,0,0,1,60,29,,4,0,B+,1,21,5086
WH_100323,EID_50323,Rural,Large,North,Zone 6,0,0,2,4977,Rented,57,0,0,1,66,38,,18,0,A+,2,23,22110
WH_100324,EID_50324,Urban,Large,North,Zone 6,8,2,2,6038,Rented,56,0,0,0,143,23,,14,0,C,5,23,18083
WH_100325,EID_50325,Rural,Large,North,Zone 5,4,3,2,5198,Rented,40,0,0,0,264,26,2000,25,0,B,4,24,29057
WH_100326,EID_50326,Rural,Mid,West,Zone 2,4,1,3,4380,Rented,67,0,0,1,255,25,2020,7,1,C,2,12,10135
WH_100327,EID_50327,Rural,Small,North,Zone 6,4,4,4,7054,Company Owned,57,0,0,1,77,40,,7,0,B,2,9,9103
WH_100328,EID_50328,Rural,Mid,South,Zone 4,7,2,4,4734,Rented,61,0,0,0,222,27,,10,0,C,6,11,13091
WH_100329,EID_50329,Rural,Mid,West,Zone 4,8,0,4,5537,Rented,52,0,0,1,177,27,2019,4,0,B+,3,11,4090
WH_100330,EID_50330,Rural,Large,North,Zone 6,6,2,2,5014,Company Owned,59,1,1,1,65,46,2002,23,0,C,4,23,31134
WH_100331,EID_50331,Rural,Large,North,Zone 5,6,2,4,4309,Company Owned,17,1,0,1,80,32,2003,25,1,A+,3,17,33137
WH_100332,EID_50332,Rural,Small,North,Zone 1,8,1,4,5397,Company Owned,16,0,0,1,248,36,2015,8,0,B+,1,30,9125
WH_100333,EID_50333,Rural,Large,South,Zone 5,2,3,2,6899,Rented,33,0,0,0,154,18,,13,0,B+,2,14,15130
WH_100334,EID_50334,Rural,Mid,South,Zone 2,5,1,2,6167,Company Owned,50,0,0,1,247,25,,4,0,C,2,32,5095
WH_100335,EID_50335,Rural,Small,North,Zone 1,4,4,3,5497,Rented,29,0,0,1,180,23,2006,22,0,B+,4,21,26140
WH_100336,EID_50336,Rural,Mid,North,Zone 3,4,0,2,5184,Company Owned,68,0,0,1,211,20,2005,33,1,A,4,19,43087
WH_100337,EID_50337,Rural,Mid,West,Zone 4,0,5,3,4774,Company Owned,67,0,0,0,197,21,,5,0,A,3,11,7104
WH_100338,EID_50338,Rural,Mid,South,Zone 2,3,0,3,4874,Rented,41,0,0,1,154,27,2018,10,0,C,1,32,13057
WH_100339,EID_50339,Rural,Small,West,Zone 1,5,2,4,6118,Company Owned,58,0,0,0,151,23,,6,1,C,3,31,9117
WH_100340,EID_50340,Rural,Large,West,Zone 6,6,0,3,4874,Company Owned,18,0,0,1,159,35,2013,20,1,C,5,23,28115
WH_100341,EID_50341,Rural,Mid,South,Zone 3,8,0,3,6460,Rented,56,0,0,0,251,29,2018,6,0,B+,1,27,7059
WH_100342,EID_50342,Rural,Mid,South,Zone 3,5,0,4,3783,Rented,64,0,0,0,179,28,2015,10,1,B,1,19,11080
WH_100343,EID_50343,Rural,Mid,South,Zone 2,3,0,2,4038,Company Owned,30,0,0,1,189,24,2016,5,0,B+,3,32,5062
WH_100344,EID_50344,Rural,Small,South,Zone 6,4,0,4,4918,Rented,64,0,0,1,106,23,1997,25,1,A,2,2,32133
WH_100345,EID_50345,Rural,Mid,West,Zone 4,0,3,2,5763,Rented,56,0,0,1,108,29,,10,0,B,4,26,12068
WH_100346,EID_50346,Rural,Mid,North,Zone 3,7,0,1,4786,Rented,43,0,0,1,162,26,2007,22,0,C,3,27,29131
WH_100347,EID_50347,Rural,Small,North,Zone 1,0,3,5,4359,Rented,47,0,0,0,127,30,,12,0,B,2,21,13129
WH_100348,EID_50348,Rural,Mid,North,Zone 3,3,0,3,5618,Rented,61,0,0,0,174,28,2013,15,1,A+,3,19,21081
WH_100349,EID_50349,Rural,Mid,West,Zone 4,0,0,5,4040,Company Owned,55,1,0,1,133,33,,17,0,B+,3,26,21060
WH_100350,EID_50350,Rural,Mid,North,Zone 3,5,0,4,4854,Company Owned,65,0,0,1,115,21,2023,0,0,NA,0,19,6146
WH_100351,EID_50351,Rural,Small,North,Zone 1,4,2,3,5407,Company Owned,55,0,0,1,81,30,,6,0,B+,3,3,7099
WH_100352,EID_50352,Urban,Mid,West,Zone 2,3,0,8,4727,Rented,19,0,0,1,73,30,1998,25,0,C,4,12,32137
WH_100353,EID_50353,Rural,Small,South,Zone 6,7,0,2,3839,Rented,32,0,0,0,156,44,,4,0,B+,6,2,5140
WH_100354,EID_50354,Rural,Small,South,Zone 1,8,3,2,3850,Company Owned,33,0,0,1,191,28,2019,4,1,C,1,21,5070
WH_100355,EID_50355,Rural,Large,North,Zone 6,5,0,3,5013,Company Owned,17,0,0,1,112,30,1999,30,1,B+,3,28,39079
WH_100356,EID_50356,Rural,Mid,South,Zone 2,2,0,2,4949,Company Owned,46,0,0,1,175,28,,8,0,B+,5,32,10103
WH_100357,EID_50357,Rural,Mid,South,Zone 3,6,4,2,4080,Rented,46,0,1,1,158,29,2005,24,1,A+,6,19,31074
WH_100358,EID_50358,Rural,Small,North,Zone 1,4,3,2,5208,Rented,67,0,0,0,79,16,,9,0,A,3,31,11102
WH_100359,EID_50359,Rural,Large,North,Zone 6,8,5,3,3890,Company Owned,48,0,0,1,172,37,,7,1,A+,2,28,10139
WH_100360,EID_50360,Rural,Large,North,Zone 5,5,4,2,5599,Company Owned,65,0,0,1,220,22,,17,1,A+,6,17,22072
WH_100361,EID_50361,Rural,Mid,West,Zone 3,2,1,3,4534,Rented,40,0,0,0,117,19,,19,1,B,2,19,23134
WH_100362,EID_50362,Rural,Large,North,Zone 6,0,0,4,4438,Company Owned,29,0,0,0,97,34,,12,0,A,2,28,15125
WH_100363,EID_50363,Rural,Large,South,Zone 5,7,1,3,4570,Company Owned,45,1,1,0,175,30,,18,1,A+,5,25,24151
WH_100364,EID_50364,Rural,Large,West,Zone 5,1,0,2,5275,Rented,48,0,0,0,124,31,,36,0,B,3,25,44059
WH_100365,EID_50365,Rural,Large,North,Zone 5,3,2,3,5403,Company Owned,20,0,0,1,163,29,,4,1,A+,4,17,5102
WH_100366,EID_50366,Rural,Mid,South,Zone 2,4,2,2,5852,Company Owned,47,0,0,1,97,25,2003,25,1,A+,2,32,33095
WH_100367,EID_50367,Rural,Mid,East,Zone 4,8,0,6,3614,Rented,18,0,0,0,265,24,2006,34,1,C,3,26,45068
WH_100368,EID_50368,Urban,Mid,South,Zone 2,3,0,2,4798,Company Owned,41,0,0,0,63,22,1997,32,1,A+,5,1,42138
WH_100369,EID_50369,Rural,Large,South,Zone 5,5,0,2,4184,Company Owned,15,0,0,1,245,25,2005,35,0,B+,6,25,43120
WH_100370,EID_50370,Rural,Mid,North,Zone 2,8,0,2,4282,Company Owned,51,0,0,0,94,38,2014,21,0,A,1,18,30065
WH_100371,EID_50371,Rural,Mid,North,Zone 2,2,1,4,5402,Company Owned,35,0,0,1,269,20,,4,0,C,2,12,5093
WH_100372,EID_50372,Rural,Small,West,Zone 1,4,0,4,6601,Rented,69,0,0,0,195,32,2020,5,1,C,1,30,7109
WH_100373,EID_50373,Rural,Mid,North,Zone 4,4,0,4,6582,Rented,51,0,0,0,271,24,,24,1,A+,5,26,31083
WH_100374,EID_50374,Rural,Large,North,Zone 6,7,0,4,5049,Rented,45,0,0,0,206,18,2011,19,0,A,2,6,24085
WH_100375,EID_50375,Rural,Large,North,Zone 5,3,4,2,5138,Rented,28,0,0,1,92,30,2006,23,0,C,6,17,29116
WH_100376,EID_50376,Rural,Large,North,Zone 6,0,2,3,3721,Rented,19,0,0,1,115,25,,14,0,A+,6,28,17136
WH_100377,EID_50377,Urban,Large,North,Zone 5,3,0,3,3485,Rented,70,0,0,0,119,23,,12,0,A,5,24,15107
WH_100378,EID_50378,Rural,Large,North,Zone 5,7,0,5,4787,Company Owned,69,0,0,1,243,34,,13,0,A,2,24,16080
WH_100379,EID_50379,Rural,Large,West,Zone 6,1,0,2,3446,Company Owned,40,0,0,0,154,24,,12,0,C,2,6,16061
WH_100380,EID_50380,Rural,Mid,West,Zone 4,1,0,2,4361,Rented,43,0,0,1,143,24,,22,0,C,6,26,28082
WH_100381,EID_50381,Rural,Small,North,Zone 6,8,0,3,5639,Rented,52,1,0,1,221,32,2010,20,0,B+,3,13,23102
WH_100382,EID_50382,Rural,Large,West,Zone 6,6,0,5,8332,Company Owned,33,0,0,1,214,27,2002,24,0,C,3,6,30149
WH_100383,EID_50383,Rural,Small,West,Zone 6,8,1,5,3557,Company Owned,46,0,0,0,61,28,2008,18,0,A,2,9,23144
WH_100384,EID_50384,Rural,Large,West,Zone 6,8,0,3,4412,Company Owned,39,0,0,0,77,32,2001,26,0,C,4,23,32067
WH_100385,EID_50385,Rural,Mid,West,Zone 4,1,0,4,5690,Rented,18,0,0,1,214,28,,20,0,B+,2,11,23073
WH_100386,EID_50386,Rural,Large,North,Zone 6,8,3,2,4415,Company Owned,44,0,0,1,155,33,2008,18,1,A+,3,23,23151
WH_100387,EID_50387,Rural,Large,South,Zone 5,6,2,3,4742,Rented,30,0,0,1,247,32,,11,1,A+,5,25,15102
WH_100388,EID_50388,Rural,Mid,North,Zone 4,6,1,3,5717,Rented,30,1,0,1,202,36,2006,17,0,B,5,26,21118
WH_100389,EID_50389,Rural,Large,West,Zone 6,6,0,7,3709,Rented,58,0,0,1,124,40,2014,12,0,A,1,6,17093
WH_100390,EID_50390,Rural,Large,North,Zone 6,3,1,3,4498,Company Owned,66,0,0,1,165,32,2022,0,0,NA,0,28,3102
WH_100391,EID_50391,Rural,Large,North,Zone 5,0,0,3,5188,Rented,64,0,0,0,204,22,,21,0,B,2,17,24082
WH_100392,EID_50392,Rural,Small,North,Zone 6,5,0,2,5313,Company Owned,52,0,0,1,193,28,2022,0,0,NA,0,13,5124
WH_100393,EID_50393,Rural,Mid,North,Zone 4,8,3,3,6237,Rented,66,0,0,0,134,20,,4,1,B+,6,26,4055
WH_100394,EID_50394,Rural,Large,North,Zone 5,1,3,4,4250,Company Owned,45,0,1,1,150,31,,17,0,B,6,17,19085
WH_100395,EID_50395,Rural,Mid,North,Zone 2,6,0,3,4959,Company Owned,62,0,0,0,152,33,2019,8,0,C,3,22,11118
WH_100396,EID_50396,Rural,Mid,South,Zone 2,8,0,3,4810,Rented,61,0,0,0,129,20,2012,9,1,A+,5,32,12133
